user_id,signup_date,channel,country,device,age_band,ab_group
1395,2025-11-18,app_store,PT,android,25-34,not_in_test
1396,2026-04-04,referral,UK,ios,35-44,treatment
1397,2026-04-14,app_store,PT,ios,35-44,control
1398,2026-04-26,referral,UK,android,25-34,control
1399,2025-09-10,organic,PT,ios,25-34,not_in_test
1400,2025-12-18,app_store,UK,ios,18-24,not_in_test
1401,2026-07-09,referral,ES,android,25-34,not_in_test
1402,2025-11-27,paid_social,UK,ios,45+,not_in_test
1403,2025-12-19,organic,PL,android,45+,not_in_test
1404,2025-12-27,organic,UK,ios,18-24,not_in_test
1405,2025-11-04,paid_social,ES,android,25-34,not_in_test
1406,2025-10-27,paid_social,UK,ios,18-24,not_in_test
1407,2026-01-05,referral,PL,android,35-44,not_in_test
1408,2026-07-16,paid_social,UK,ios,25-34,not_in_test
1409,2025-09-01,paid_social,PT,ios,35-44,not_in_test
1410,2025-12-13,organic,UK,android,18-24,not_in_test
1411,2025-09-23,organic,PL,android,25-34,not_in_test
1412,2026-03-24,organic,UK,ios,25-34,treatment
1413,2025-12-01,app_store,UK,ios,25-34,not_in_test
1414,2026-06-16,paid_social,UK,android,35-44,not_in_test
1415,2026-04-01,app_store,PL,ios,35-44,control
1416,2026-06-13,referral,UK,android,18-24,not_in_test
1417,2026-04-20,referral,ES,ios,35-44,control
1418,2026-02-07,paid_social,PL,ios,45+,not_in_test
1419,2026-07-11,app_store,PL,ios,35-44,not_in_test
1420,2026-02-21,app_store,UK,ios,18-24,not_in_test
1421,2026-08-12,referral,UK,android,18-24,not_in_test
1422,2026-08-29,organic,ES,ios,18-24,not_in_test
1423,2026-04-03,referral,PT,android,45+,treatment
1424,2026-05-04,organic,PL,ios,25-34,not_in_test
1425,2025-12-03,organic,PT,android,45+,not_in_test
1426,2026-06-24,referral,UK,android,35-44,not_in_test
1427,2026-05-03,app_store,ES,ios,25-34,not_in_test
1428,2026-07-26,organic,PL,android,18-24,not_in_test
1429,2025-12-07,organic,ES,ios,25-34,not_in_test
1430,2026-06-14,app_store,PT,android,25-34,not_in_test
1431,2026-02-19,organic,UK,ios,25-34,not_in_test
1432,2025-11-07,organic,PL,ios,18-24,not_in_test
1433,2025-11-02,referral,ES,ios,25-34,not_in_test
1434,2026-03-24,app_store,UK,ios,35-44,control
1435,2025-12-26,paid_social,PL,android,18-24,not_in_test
1436,2025-10-08,paid_social,PL,android,25-34,not_in_test
1437,2026-02-03,organic,UK,android,45+,not_in_test
1438,2026-04-26,organic,UK,android,25-34,treatment
1439,2025-12-26,referral,PT,android,18-24,not_in_test
1440,2026-08-14,app_store,ES,android,25-34,not_in_test
1441,2026-06-11,organic,PL,ios,18-24,not_in_test
1442,2026-03-06,organic,ES,android,18-24,control
1443,2026-08-07,organic,UK,ios,35-44,not_in_test
1444,2026-02-05,organic,UK,android,18-24,not_in_test
1445,2025-10-21,organic,UK,ios,25-34,not_in_test
1446,2025-09-14,organic,PL,ios,18-24,not_in_test
1447,2026-08-08,referral,PL,ios,35-44,not_in_test
1448,2026-08-16,organic,UK,android,25-34,not_in_test
1449,2026-05-28,referral,PL,android,25-34,not_in_test
1450,2025-10-08,paid_social,PT,ios,18-24,not_in_test
1451,2025-12-16,app_store,PL,android,45+,not_in_test
1452,2025-09-15,app_store,PL,android,35-44,not_in_test
1453,2025-09-19,paid_social,PL,android,35-44,not_in_test
1454,2025-11-29,organic,ES,ios,35-44,not_in_test
1455,2026-03-28,referral,PT,ios,45+,control
1456,2025-09-24,organic,ES,android,25-34,not_in_test
1457,2026-08-25,organic,ES,ios,35-44,not_in_test
1458,2026-02-13,organic,ES,ios,35-44,not_in_test
1459,2025-12-06,app_store,UK,ios,25-34,not_in_test
1460,2026-03-07,organic,PL,android,18-24,control
1461,2026-06-15,paid_social,UK,ios,25-34,not_in_test
1462,2025-12-23,paid_social,UK,android,35-44,not_in_test
1463,2025-09-18,referral,PL,android,25-34,not_in_test
1464,2025-09-19,organic,UK,android,35-44,not_in_test
1465,2026-07-08,app_store,PL,ios,18-24,not_in_test
1466,2025-10-11,referral,ES,ios,18-24,not_in_test
1467,2026-04-20,paid_social,UK,android,25-34,control
1468,2026-01-18,paid_social,ES,android,25-34,not_in_test
1469,2026-06-11,app_store,PT,ios,18-24,not_in_test
1470,2025-09-23,referral,ES,ios,18-24,not_in_test
1471,2026-07-24,paid_social,UK,android,45+,not_in_test
1472,2026-05-13,organic,ES,android,35-44,not_in_test
1473,2026-02-11,organic,UK,ios,25-34,not_in_test
1474,2025-11-15,organic,ES,ios,18-24,not_in_test
1475,2026-08-22,organic,UK,ios,18-24,not_in_test
1476,2025-12-19,organic,UK,ios,25-34,not_in_test
1477,2026-02-26,organic,UK,ios,18-24,not_in_test
1478,2026-01-22,app_store,PT,android,18-24,not_in_test
1479,2025-11-23,referral,ES,ios,35-44,not_in_test
1480,2026-01-30,app_store,PT,ios,18-24,not_in_test
1481,2025-10-26,paid_social,PT,ios,35-44,not_in_test
1482,2025-09-01,paid_social,UK,ios,45+,not_in_test
1483,2025-12-15,organic,ES,android,25-34,not_in_test
1484,2025-10-11,referral,PL,android,18-24,not_in_test
1485,2026-01-29,organic,ES,android,25-34,not_in_test
1486,2026-07-12,paid_social,PT,ios,45+,not_in_test
1487,2025-10-30,app_store,UK,ios,35-44,not_in_test
1488,2025-09-01,app_store,UK,android,18-24,not_in_test
1489,2025-10-11,organic,PT,ios,35-44,not_in_test
1490,2026-03-04,referral,ES,ios,25-34,control
1491,2025-12-10,organic,PT,android,25-34,not_in_test
1492,2026-02-26,organic,ES,ios,18-24,not_in_test
1493,2025-09-11,organic,ES,ios,25-34,not_in_test
1494,2025-12-31,organic,UK,ios,35-44,not_in_test
1495,2026-01-28,referral,PL,ios,25-34,not_in_test
1496,2026-02-05,paid_social,PL,android,45+,not_in_test
1497,2026-03-20,organic,UK,android,18-24,treatment
1498,2026-06-12,app_store,PT,ios,18-24,not_in_test
1499,2026-02-18,paid_social,UK,ios,25-34,not_in_test
1500,2026-07-04,paid_social,PT,ios,18-24,not_in_test
1501,2026-03-12,paid_social,PL,android,25-34,control
1502,2025-12-04,paid_social,ES,android,25-34,not_in_test
1503,2025-11-23,paid_social,PL,ios,25-34,not_in_test
1504,2025-12-27,paid_social,PL,android,25-34,not_in_test
1505,2026-04-06,app_store,UK,android,18-24,control
1506,2025-11-28,organic,ES,android,18-24,not_in_test
1507,2026-07-30,paid_social,PL,android,25-34,not_in_test
1508,2026-02-22,organic,PL,ios,35-44,not_in_test
1509,2026-07-12,app_store,ES,ios,35-44,not_in_test
1510,2026-05-07,organic,PL,ios,18-24,not_in_test
1511,2025-12-31,organic,UK,ios,18-24,not_in_test
1512,2025-11-23,app_store,UK,ios,25-34,not_in_test
1513,2026-05-29,paid_social,PL,android,25-34,not_in_test
1514,2025-12-30,organic,UK,android,25-34,not_in_test
1515,2025-11-29,organic,UK,ios,25-34,not_in_test
1516,2026-08-05,paid_social,UK,android,25-34,not_in_test
1517,2026-02-23,app_store,PL,ios,18-24,not_in_test
1518,2025-09-18,paid_social,PL,ios,18-24,not_in_test
1519,2026-02-28,organic,PL,ios,35-44,not_in_test
1520,2026-02-15,paid_social,PL,android,35-44,not_in_test
1521,2026-07-12,paid_social,PL,android,35-44,not_in_test
1522,2026-05-18,organic,UK,android,18-24,not_in_test
1523,2025-11-09,app_store,ES,android,35-44,not_in_test
1524,2025-10-25,organic,PL,ios,45+,not_in_test
1525,2026-04-08,app_store,ES,ios,35-44,treatment
1526,2025-09-18,referral,PL,ios,18-24,not_in_test
1527,2025-12-26,organic,UK,android,25-34,not_in_test
1528,2025-10-21,referral,PT,ios,45+,not_in_test
1529,2025-09-08,referral,UK,ios,25-34,not_in_test
1530,2026-08-01,paid_social,ES,android,35-44,not_in_test
1531,2025-10-03,paid_social,PL,ios,25-34,not_in_test
1532,2025-09-04,organic,UK,ios,25-34,not_in_test
1533,2026-08-06,organic,PL,ios,25-34,not_in_test
1534,2025-11-08,referral,PT,ios,35-44,not_in_test
1535,2026-06-25,organic,UK,android,18-24,not_in_test
1536,2025-09-12,organic,UK,android,25-34,not_in_test
1537,2025-10-26,paid_social,ES,ios,35-44,not_in_test
1538,2025-10-11,organic,UK,android,35-44,not_in_test
1539,2026-05-16,referral,UK,ios,35-44,not_in_test
1540,2026-04-14,app_store,UK,android,18-24,control
1541,2026-02-21,app_store,PL,ios,25-34,not_in_test
1542,2025-11-27,organic,PL,ios,25-34,not_in_test
1543,2025-10-03,paid_social,PL,ios,45+,not_in_test
1544,2026-03-27,app_store,ES,android,25-34,control
1545,2025-11-23,paid_social,UK,ios,45+,not_in_test
1546,2026-04-03,referral,UK,ios,18-24,treatment
1547,2026-05-09,paid_social,UK,ios,35-44,not_in_test
1548,2026-07-07,organic,PL,android,25-34,not_in_test
1549,2026-02-27,organic,UK,ios,25-34,not_in_test
1550,2025-09-02,referral,PL,android,35-44,not_in_test
1551,2025-12-12,organic,ES,ios,18-24,not_in_test
1552,2026-07-08,app_store,UK,ios,18-24,not_in_test
1553,2026-03-14,paid_social,ES,ios,18-24,treatment
1554,2026-04-14,organic,ES,ios,25-34,control
1555,2026-02-14,referral,PL,ios,25-34,not_in_test
1556,2025-10-30,paid_social,ES,ios,45+,not_in_test
1557,2026-07-24,organic,PT,ios,35-44,not_in_test
1558,2026-06-09,app_store,UK,ios,25-34,not_in_test
1559,2026-08-29,referral,PL,android,25-34,not_in_test
1560,2026-07-09,paid_social,UK,ios,25-34,not_in_test
1561,2025-12-15,app_store,PL,ios,25-34,not_in_test
1562,2025-12-02,paid_social,ES,android,35-44,not_in_test
1563,2025-11-30,paid_social,PL,android,25-34,not_in_test
1564,2026-08-01,organic,UK,android,25-34,not_in_test
1565,2026-03-22,organic,PT,ios,35-44,treatment
1566,2026-02-13,paid_social,ES,android,35-44,not_in_test
1567,2026-08-19,paid_social,UK,ios,35-44,not_in_test
1568,2026-04-08,referral,UK,ios,25-34,treatment
1569,2026-07-29,paid_social,UK,ios,25-34,not_in_test
1570,2026-08-25,paid_social,ES,android,35-44,not_in_test
1571,2025-09-29,app_store,PL,ios,35-44,not_in_test
1572,2026-01-10,app_store,UK,ios,25-34,not_in_test
1573,2026-05-26,organic,PL,ios,25-34,not_in_test
1574,2026-06-23,app_store,PL,ios,18-24,not_in_test
1575,2025-10-25,app_store,UK,ios,25-34,not_in_test
1576,2025-12-25,organic,ES,ios,25-34,not_in_test
1577,2026-03-19,organic,PT,android,25-34,control
1578,2026-06-18,organic,UK,ios,18-24,not_in_test
1579,2025-10-12,referral,ES,android,25-34,not_in_test
1580,2026-04-07,paid_social,UK,ios,35-44,control
1581,2025-12-17,paid_social,UK,ios,25-34,not_in_test
1582,2025-11-18,referral,PL,ios,25-34,not_in_test
1583,2026-03-07,organic,UK,ios,45+,control
1584,2026-01-29,paid_social,PL,ios,25-34,not_in_test
1585,2026-04-20,app_store,UK,ios,35-44,treatment
1586,2025-12-25,app_store,UK,ios,18-24,not_in_test
1587,2026-06-27,referral,ES,android,18-24,not_in_test
1588,2025-09-29,organic,UK,android,45+,not_in_test
1589,2026-07-11,organic,PL,ios,45+,not_in_test
1590,2025-09-11,organic,UK,ios,18-24,not_in_test
1591,2026-05-26,paid_social,ES,ios,45+,not_in_test
1592,2026-01-05,organic,UK,android,35-44,not_in_test
1593,2026-01-18,app_store,UK,ios,18-24,not_in_test
1594,2025-09-07,referral,ES,ios,18-24,not_in_test
1595,2026-05-14,paid_social,UK,android,25-34,not_in_test
1596,2025-10-31,organic,ES,android,18-24,not_in_test
1597,2026-04-28,paid_social,PL,ios,35-44,treatment
1598,2026-05-22,paid_social,ES,android,35-44,not_in_test
1599,2026-07-05,referral,UK,ios,25-34,not_in_test
1600,2026-05-16,organic,ES,ios,35-44,not_in_test
1601,2025-12-19,app_store,UK,android,25-34,not_in_test
1602,2026-05-27,organic,UK,android,25-34,not_in_test
1603,2026-06-28,organic,PT,ios,25-34,not_in_test
1604,2025-12-25,app_store,UK,ios,25-34,not_in_test
1605,2025-10-16,organic,UK,ios,45+,not_in_test
1606,2026-07-21,organic,PL,android,18-24,not_in_test
1607,2025-10-24,paid_social,UK,ios,18-24,not_in_test
1608,2026-04-05,paid_social,UK,android,25-34,treatment
1609,2025-11-26,organic,PL,android,45+,not_in_test
1610,2025-10-16,organic,PL,ios,25-34,not_in_test
1611,2026-06-10,organic,PL,android,25-34,not_in_test
1612,2025-10-23,paid_social,PT,ios,45+,not_in_test
1613,2026-05-02,organic,UK,ios,18-24,not_in_test
1614,2026-05-11,referral,PL,ios,25-34,not_in_test
1615,2025-09-22,app_store,UK,android,25-34,not_in_test
1616,2025-11-02,organic,UK,android,25-34,not_in_test
1617,2026-06-17,organic,UK,ios,18-24,not_in_test
1618,2026-03-04,organic,PL,ios,25-34,control
1619,2025-10-15,organic,UK,ios,25-34,not_in_test
1620,2026-08-28,organic,PT,ios,18-24,not_in_test
1621,2025-12-06,referral,UK,android,25-34,not_in_test
1622,2025-09-02,organic,UK,android,25-34,not_in_test
1623,2026-08-03,paid_social,UK,android,18-24,not_in_test
1624,2025-09-07,referral,PL,ios,45+,not_in_test
1625,2026-03-21,app_store,PT,ios,25-34,treatment
1626,2026-08-28,organic,PT,ios,25-34,not_in_test
1627,2026-03-30,organic,ES,android,25-34,control
1628,2026-04-01,app_store,UK,android,18-24,treatment
1629,2026-01-20,organic,UK,ios,25-34,not_in_test
1630,2025-10-17,referral,ES,ios,18-24,not_in_test
1631,2026-03-28,referral,PT,ios,25-34,treatment
1632,2026-07-24,paid_social,UK,android,18-24,not_in_test
1633,2025-10-04,organic,UK,android,35-44,not_in_test
1634,2026-07-18,organic,PL,android,35-44,not_in_test
1635,2026-01-30,paid_social,UK,ios,45+,not_in_test
1636,2026-03-15,paid_social,PL,ios,35-44,control
1637,2025-10-31,referral,UK,ios,25-34,not_in_test
1638,2026-04-15,referral,ES,ios,18-24,control
1639,2025-11-06,app_store,PL,ios,18-24,not_in_test
1640,2025-12-09,app_store,PT,ios,18-24,not_in_test
1641,2026-05-21,referral,UK,ios,35-44,not_in_test
1642,2025-09-19,organic,PL,ios,35-44,not_in_test
1643,2026-02-10,paid_social,ES,ios,18-24,not_in_test
1644,2026-04-05,paid_social,UK,android,18-24,control
1645,2025-10-19,paid_social,PL,android,18-24,not_in_test
1646,2025-12-17,organic,UK,ios,45+,not_in_test
1647,2026-01-04,paid_social,PL,android,18-24,not_in_test
1648,2026-04-30,organic,ES,android,35-44,control
1649,2026-08-22,organic,PT,android,35-44,not_in_test
1650,2026-07-02,app_store,PT,android,35-44,not_in_test
1651,2025-11-09,paid_social,UK,ios,25-34,not_in_test
1652,2025-09-07,paid_social,ES,ios,18-24,not_in_test
1653,2025-09-19,paid_social,PL,ios,18-24,not_in_test
1654,2026-04-05,paid_social,UK,ios,45+,treatment
1655,2025-10-27,organic,ES,ios,25-34,not_in_test
1656,2025-11-24,paid_social,UK,android,25-34,not_in_test
1657,2026-07-06,organic,UK,android,25-34,not_in_test
1658,2026-07-16,referral,ES,ios,25-34,not_in_test
1659,2026-07-03,organic,UK,android,35-44,not_in_test
1660,2025-12-02,app_store,UK,android,35-44,not_in_test
1661,2026-04-14,referral,UK,android,18-24,control
1662,2026-04-11,paid_social,ES,ios,18-24,treatment
1663,2025-11-07,organic,UK,android,18-24,not_in_test
1664,2026-03-21,paid_social,UK,android,45+,treatment
1665,2026-03-11,referral,UK,ios,25-34,treatment
1666,2026-01-23,referral,UK,ios,35-44,not_in_test
1667,2026-06-01,referral,UK,android,18-24,not_in_test
1668,2026-05-05,app_store,ES,ios,25-34,not_in_test
1669,2026-03-13,paid_social,PT,android,18-24,control
1670,2026-05-23,referral,ES,android,25-34,not_in_test
1671,2026-06-05,paid_social,PT,ios,25-34,not_in_test
1672,2026-03-26,paid_social,UK,ios,45+,treatment
1673,2025-12-07,paid_social,UK,ios,35-44,not_in_test
1674,2026-06-04,referral,PL,ios,18-24,not_in_test
1675,2026-05-20,organic,UK,android,18-24,not_in_test
1676,2026-08-24,organic,PL,android,18-24,not_in_test
1677,2025-10-25,organic,UK,android,18-24,not_in_test
1678,2026-01-31,app_store,PT,ios,45+,not_in_test
1679,2026-08-03,paid_social,UK,android,45+,not_in_test
1680,2026-03-07,paid_social,PL,android,18-24,control
1681,2026-08-10,paid_social,ES,android,18-24,not_in_test
1682,2025-09-05,paid_social,UK,ios,18-24,not_in_test
1683,2025-09-13,app_store,UK,ios,25-34,not_in_test
1684,2026-06-17,app_store,UK,android,25-34,not_in_test
1685,2026-01-09,app_store,UK,ios,25-34,not_in_test
1686,2026-03-09,app_store,PL,ios,18-24,control
1687,2026-02-03,organic,ES,android,18-24,not_in_test
1688,2026-01-27,organic,ES,android,25-34,not_in_test
1689,2026-08-08,paid_social,PT,ios,18-24,not_in_test
1690,2025-10-05,referral,PT,android,25-34,not_in_test
1691,2026-06-09,organic,UK,ios,18-24,not_in_test
1692,2026-07-21,referral,ES,android,25-34,not_in_test
1693,2026-04-28,organic,PL,ios,35-44,control
1694,2026-01-22,organic,UK,ios,25-34,not_in_test
1695,2025-10-29,organic,ES,android,45+,not_in_test
1696,2026-05-07,app_store,PL,android,18-24,not_in_test
1697,2026-02-18,referral,UK,android,18-24,not_in_test
1698,2025-10-25,paid_social,PT,ios,25-34,not_in_test
1699,2026-01-09,app_store,UK,ios,18-24,not_in_test
1700,2026-08-17,app_store,UK,ios,18-24,not_in_test
1701,2025-12-06,paid_social,UK,android,18-24,not_in_test
1702,2025-11-04,referral,PL,android,25-34,not_in_test
1703,2026-05-07,organic,UK,ios,25-34,not_in_test
1704,2025-11-12,paid_social,UK,ios,25-34,not_in_test
1705,2026-08-01,organic,UK,ios,25-34,not_in_test
1706,2026-07-10,paid_social,UK,ios,35-44,not_in_test
1707,2026-08-25,paid_social,PL,ios,18-24,not_in_test
1708,2026-07-30,organic,PL,android,25-34,not_in_test
1709,2025-11-28,paid_social,UK,ios,45+,not_in_test
1710,2025-11-17,referral,UK,ios,18-24,not_in_test
1711,2026-01-03,paid_social,UK,android,25-34,not_in_test
1712,2026-02-19,organic,PL,android,25-34,not_in_test
1713,2026-07-18,organic,ES,android,25-34,not_in_test
1714,2026-05-25,paid_social,UK,ios,35-44,not_in_test
1715,2026-04-23,app_store,UK,ios,25-34,control
1716,2026-07-17,app_store,UK,ios,35-44,not_in_test
1717,2026-04-24,organic,PL,ios,18-24,treatment
1718,2026-01-16,referral,UK,android,25-34,not_in_test
1719,2026-01-29,paid_social,PT,android,18-24,not_in_test
1720,2026-03-08,app_store,PT,ios,18-24,treatment
1721,2025-10-03,organic,UK,android,25-34,not_in_test
1722,2026-05-28,paid_social,PL,android,18-24,not_in_test
1723,2026-04-26,paid_social,ES,ios,18-24,treatment
1724,2026-05-25,organic,UK,ios,45+,not_in_test
1725,2026-03-14,organic,PL,android,35-44,control
1726,2026-06-12,organic,PL,ios,18-24,not_in_test
1727,2026-08-12,paid_social,UK,ios,18-24,not_in_test
1728,2026-03-27,referral,PT,ios,25-34,control
1729,2026-02-09,referral,UK,android,18-24,not_in_test
1730,2025-10-09,organic,UK,android,25-34,not_in_test
1731,2026-06-11,app_store,PL,ios,35-44,not_in_test
1732,2026-07-27,paid_social,ES,ios,18-24,not_in_test
1733,2026-05-13,app_store,UK,android,35-44,not_in_test
1734,2026-07-13,organic,PL,android,45+,not_in_test
1735,2026-07-11,app_store,UK,android,18-24,not_in_test
1736,2026-06-18,app_store,PL,android,25-34,not_in_test
1737,2026-03-03,app_store,PL,android,18-24,control
1738,2025-10-07,app_store,PL,ios,25-34,not_in_test
1739,2025-09-02,paid_social,ES,ios,18-24,not_in_test
1740,2025-11-14,referral,PT,android,25-34,not_in_test
1741,2026-02-04,paid_social,UK,ios,25-34,not_in_test
1742,2026-05-29,paid_social,ES,ios,45+,not_in_test
1743,2026-02-13,app_store,UK,ios,18-24,not_in_test
1744,2025-09-09,organic,PT,ios,18-24,not_in_test
1745,2025-11-16,paid_social,PT,android,18-24,not_in_test
1746,2026-08-23,app_store,ES,ios,18-24,not_in_test
1747,2026-08-26,organic,UK,android,25-34,not_in_test
1748,2026-01-16,organic,PT,ios,45+,not_in_test
1749,2026-06-21,organic,PL,android,25-34,not_in_test
1750,2026-05-20,referral,PL,ios,25-34,not_in_test
1751,2026-08-05,app_store,ES,ios,25-34,not_in_test
1752,2026-07-21,organic,UK,ios,18-24,not_in_test
1753,2026-04-17,paid_social,UK,ios,45+,treatment
1754,2026-01-22,paid_social,PL,android,45+,not_in_test
1755,2026-04-17,referral,UK,ios,18-24,control
1756,2025-12-26,referral,ES,android,18-24,not_in_test
1757,2026-01-05,app_store,UK,ios,25-34,not_in_test
1758,2026-04-10,organic,PL,ios,45+,treatment
1759,2026-03-27,organic,PT,android,25-34,treatment
1760,2026-03-31,paid_social,ES,ios,25-34,treatment
1761,2026-01-19,paid_social,PT,ios,25-34,not_in_test
1762,2026-01-27,paid_social,UK,ios,25-34,not_in_test
1763,2025-09-04,organic,UK,ios,45+,not_in_test
1764,2026-04-08,organic,PT,ios,35-44,control
1765,2026-03-29,app_store,ES,android,35-44,control
1766,2026-08-07,organic,PL,ios,18-24,not_in_test
1767,2026-03-03,paid_social,PL,android,25-34,treatment
1768,2026-02-18,referral,UK,android,35-44,not_in_test
1769,2025-09-25,organic,PL,ios,18-24,not_in_test
1770,2025-11-11,organic,PL,android,18-24,not_in_test
1771,2026-01-02,paid_social,UK,android,35-44,not_in_test
1772,2026-01-16,paid_social,UK,ios,25-34,not_in_test
1773,2026-01-11,organic,PL,ios,25-34,not_in_test
1774,2026-01-22,paid_social,PL,android,18-24,not_in_test
1775,2026-06-07,organic,UK,android,18-24,not_in_test
1776,2025-10-18,organic,ES,android,35-44,not_in_test
